Id,SalePrice
2734,122485.7485878045
2735,138399.14615188795
2736,133181.57832054794
2737,121665.43107709187
2738,127792.15950562987
2739,147913.23954837717
2740,138061.44438012515
2741,138694.14683387574
2742,151065.07210833766
2743,166478.07518927872
2744,165347.55175648336
2745,139594.62543724454
2746,141311.16860600293
2747,143281.93082769582
2748,110595.70213043864
2749,126912.34783779009
2750,117677.09535120464
2751,134215.68675386356
2752,173075.81559686054
2753,158234.70289355319
2754,239994.4030546217
2755,141592.12564205617
2756,89842.52306668054
2757,49233.09756242341
2758,82237.87106602205
2759,169638.34272064906
2760,134072.71605106193
2761,138771.38579104512
2762,135124.9778400793
2763,184490.4075487226
2764,136502.5916347056
2765,273140.56274244096
2766,138689.1644319677
2767,79698.59482856828
2768,132131.28487702063
2769,142851.2581493543
2770,134896.4962442341
2771,93231.90364976332
2772,99967.48725492707
2773,177525.69823753412
2774,161253.37314532534
2775,123681.39175720203
2776,146352.7064965592
2777,159313.56286708277
2778,117198.4644088726
2779,128595.83424325705
2780,99706.98887235679
2781,93426.97219373472
2782,96044.09048555396
2783,106583.9770734322
2784,129086.86164877412
2785,138778.7906444929
2786,46984.6959186825
2787,125166.74455895525
2788,65455.33779047811
2789,168496.21724743047
2790,90237.37823918313
2791,113273.20917233403
2792,77523.32247506178
2793,157053.12964909672
2794,96235.63791182678
2795,122432.81816070978
2796,96658.42729809102
2797,255195.45314114066
2798,120963.21463970671
2799,118317.11546541261
2800,64658.56337890918
2801,112993.27492493008
2802,130592.37603026771
2803,185317.1025615976
2804,124068.45923157313
2805,101668.54308529306
2806,70694.92303092175
2807,256051.79656255821
2808,155135.22873041907
2809,126754.25717958015
2810,125127.85029832281
2811,167875.81099730346
2812,180889.6227488064
2813,152574.76988308926
2814,158182.0260278324
2815,104753.34662369003
2816,229830.34192560782
2817,146856.28292472602
2818,131000.58438589677
2819,160354.11437072867
2820,134720.82807404094
2821,99689.37940029241
2822,168165.52167991968
2823,335819.2292846126
2824,186819.76539989127
2825,143662.3972787754
2826,134842.75415479628
2827,130754.99870330872
2828,243809.80152291802
2829,208996.26472412638
2830,231969.8928791657
2831,182884.09468386267
2832,252366.7516926278
2833,320701.88852071157
2834,238008.11033963555
2835,227036.55460759465
2836,195758.16255460627
2837,159264.6774914322
2838,149145.42986103287
2839,165878.43121894216
2840,210200.68439174007
2841,200730.04103273776
2842,222270.61432612131
2843,151947.78886173613
2844,175442.88151289782
2845,123504.0181335851
2846,207004.73036080218
2847,216931.70624505606
2848,211061.51178528887
2849,196780.81640797592
2850,266878.7873690622
2851,206558.02204196624
2852,227337.55757416406
2853,227114.4662949404
2854,135865.9286525355
2855,205074.24218919146
2856,202963.06506708625
2857,190181.6807980366
2858,210935.20055117228
2859,77009.83335621397
2860,141732.4033896692
2861,123452.5902871775
2862,179177.59913353852
2863,152186.33939993658
2864,256582.1754389144
2865,142926.40619432798
2866,129876.4878671515
2867,96782.30471500556
2868,88846.49066963144
2869,93409.42770025002
2870,97237.16939725725
2871,57158.364761667646
2872,32289.55752671283
2873,77434.45579333103
2874,152289.7247366732
2875,124602.06314375013
2876,159046.47801345913
2877,157636.31871512835
2878,158100.62708613818
2879,151536.54479806958
2880,108832.99294704995
2881,145408.09354803662
2882,204082.1305523394
2883,209180.17998976365
2884,182592.98327840082
2885,181915.45139963645
2886,257744.1715880371
2887,103104.41316645009
2888,146910.33584016812
2889,30111.306656046014
2890,78228.18512754579
2891,156381.93712137785
2892,7086.474918821419
2893,71800.09830100443
2894,10938.654573917505
2895,347189.7034126492
2896,289773.6059617584
2897,223526.52683789696
2898,126608.10419158448
2899,203957.9391601076
2900,163051.69593375188
2901,226978.12721631787
2902,165418.05536914512
2903,315206.43673589523
2904,355484.54413718526
2905,53710.98915849099
2906,194304.88686518456
2907,101684.42785528956
2908,110111.75274592997
2909,128130.41705174607
2910,74375.93718603584
2911,71769.33264060975
2912,148663.81298345
2913,72731.25022698675
2914,64379.670745263036
2915,84331.97529293483
2916,79582.77462684299
2917,179068.83529391588
2918,115148.6367241395
2919,223289.6146981294
